location,title,short_description,price,square_meters,bedrooms,parking,bathroom,cluster,latitude,longitude
la paz, venta de casa,"vendo casa de esquina en san luis talpa, la paz ubicada en los alrededores de la zona céntrica del municipio, a 10 mins del aeropuerto monseñor arnulfo romero. extensión terreno: ...",78000,213.0,2,3,1,0,13.495364,-88.9796776
san salvador, casa en 75a av norte antes de calle a san atonio abad y plaza davidson,"- sobre la 75ª av. norte, antes de iniciar el paso a desnivel y calle a san antonio abad - inmueble de 2 niveles - cuenta con recibidor - 7 áreas para oficinas u otros - área para ...",168000,210.0,7,3,2,0,13.6929403,-89.2181911
san juan opico, casa en venta san juan opico la libertad,"tenemos el agrado de poner a tu disposición una casa para uso habitacional en el centro de san juan opico departamento de la libertad. ubicada exactamente en el barrio las flores, ...",57000,102.67469879518072,2,1,1,0,13.8758656,-89.3582599
san salvador, venta de apartamento en escalon.,"venta apartamento en escalon parte alta viva en zona exclusiva, tranquila y fresca. arquitectura y diseño único. precio de venta $ 300,000 apartamento moderno 140 mts nivel 3 espacios ...",300000,140.0,2,2,3,0,13.6929403,-89.2181911
san miguel, casa en venta en san miguel,"area: 356.33 v2 / 267 m2 nivel 01: sala, comedor, cocina, baño social, patio, área de lavandería, habitación de servicio con baño. nivel 02: 3 dormitorio con aire acondicionado, ...",325000,267.0,4,2,2,0,13.4792922,-88.1779182
san salvador, casa en venta en residencial melissa i,"area: 136.07 v2 / 178.84 m2 nivel cochera: para 2 vehículos. nivel 01: sala, comedor, cocina, estudio, tendedero, área de servicio completa, pequeño jardin. nivel 02: 3 ...",189000,179.0,3,2,2,0,13.6929403,-89.2181911
san miguel, venta de viviendas,venta de derechos y al contado,45000,102.67469879518072,2,2,1,0,13.4792922,-88.1779182
san salvador, venta de casa en portal tierras altas,"venta de casa en portal tierras altas. código ca-287. complejo privado con arquitectura moderna y dos niveles. portal tierras altas cuenta con vigilancia 24/7, control de acceso, ...",395000,226.0,3,3,2,0,13.6929403,-89.2181911
san salvador, ¡oportunidad única! casa ideal para oficinas en venta en lomas verdes !,"ubicada en una zona estratégica y exclusiva, esta propiedad ofrece el ambiente perfecto para establecer oficinas. precio: $410,000.- frente: 15 metros características ...",410000,490.0,4,4,3,1,13.6929403,-89.2181911
san salvador, casa en col. san benito (exclusiva residencial privada),"para inversion: inquilino actual paga $2,700, y contrato vence en septiembre de 2025. * cuenta con finos acabados y amplios espacios * 3 habitaciones cada una con baño y walk-in ...",675000,102.67469879518072,3,2,4,0,13.6929403,-89.2181911
santa ana, se vende casa nueva con amplio terreno,"se vende casa totalmente nueva a estrenar en colonia la empalizada santa ana, con amplio terreno, la casa mide 13 metros de frente por 13 metros de fondo, y consta de dos cuartos con ...",85000,1191.0,2,3,1,2,13.9778279,-89.56391190000001
santa ana, vendo derecho de casa en tenerife 2 privado,vendo derecho en tenerife 2 ciudad real 25 mil cuota 106 más información al whatsapp ,25000,102.67469879518072,2,1,1,0,13.9778279,-89.56391190000001
soyapango, casa enorme,"se vende casa de 218.23 v² y 197 m² de construcción, ubicada en urbanización las margaritas justo en frente de la fábrica imsa soyapango, la casa cuenta con 8 amplios espacios como ...",135000,197.0,8,2,5,0,13.710045,-89.13725269999999
san salvador," venta apto nivel 1 escalon $185,000","venta apartamento escalon parte alta 100.88m2 / 144.34v2 privado con doble ingreso precio $185,000 neg de primer nivel 3 habitaciones, 2 baños y baño de servicio solamente area de ...",185000,102.67469879518072,3,2,2,0,13.6929403,-89.2181911
san salvador," venta casa una planta escalon $395,000 privado","venta de casa escalon privado de una planta 600v2 precio $395,000 cochera cerrada y techada para 2 vehiculos sala, comedor y cocina 2 habitaciones jr con closet y baño ...",395000,419.0,4,2,2,1,13.6929403,-89.2181911
san salvador," venta apto escalon $185,000 parte alta","venta amplio apartamento escalon parte alta 118m2 de construccion precio $185,000 sala,comedor, terraza con vista al volcán 2 habitaciones, 2 baños completos 2 parqueos",185000,118.0,2,2,2,0,13.6929403,-89.2181911
colón," venta de casa quintas de gratamira, lourdes colon","venta de casa quintas de gratamira, lourdes colon consta de un nivel 450v2 280m2 3 habitaciones 3 baños sala comedor cocina area de servicio completa jardin cochera techada dos ...",175000,280.0,3,2,3,0,13.707793,-89.3487791
san salvador, en venta de residencial la florida de 2 plantas,en venta preciosa casa moderna en residencial la florida primera planta: sala comedor cocina baño social terraza bodega área de servicio estudio con baño completo jardín bien ...,440000,213.0,4,3,3,0,13.6929403,-89.2181911
san salvador, venta de casa portal tierras altas,"linda casa ubicada en una zona privada, condominio portal tierras altas, posee 275 v2 y 226mt2 de construcción . el clima es fresco y agradable, cuenta con una vista espectacular de la ...",395000,226.0,3,3,2,0,13.6929403,-89.2181911
san salvador, se vende casa en residencial la florida,características: área de terreno: 710 v² construcción: 325 m² plantas: 2 descripción: - acabados modernos - cochera para tres carros sin techar - sala - comedor - cocina moderna ...,640000,325.0,3,3,4,0,13.6929403,-89.2181911
san salvador, se vende apartamento en san benito a puertas cerradas,"se vende apartamento en san benito a puertas cerradas 3 habitaciones viva en una de las zonas y condominios màs exclusivos del gran san salvador. puerta del alma precio de venta $ 425, ...",425000,137.0,3,2,2,0,13.6929403,-89.2181911
cuscatancingo, no fondo social vendo casa ciudad futura x iglesia católica 3 dorm recién remodelada,no aceptamos fondo social vendo casa recién remodelada posee 3 dormitorios amplia sala comedor y cocina baño full remodelado todo nuevo ventanas francesas en toda la casa precio $ inf ...,35000,102.67469879518072,3,1,1,0,13.7565422,-89.184883
la libertad, vendo casa bosque de st. teresa,599 v2 y 450 mts2. bien cuidada tiene 3 habitaciones con 3 baños completos. más estudio con medio baño. esta casa tiene el estudio y el dormitorio principal en un primer nivel. ...,485000,450.0,4,2,4,1,13.6817661,-89.3606298
san salvador, lomas de altamira,casa en pasaje privado/afuera de la pluma/con vista al volcan y una habitacion completa en el primer nivel,549000,376.0,4,2,3,1,13.6929403,-89.2181911
santa tecla," venta de casa residencial utila,santa tecla","hermosa casa de esquina en residencial privado con doble portón de acceso. primer nivel: vestíbulo, sala, comedor, cocina recién renovada, terraza, jardín, cuarto de huéspedes, ...",450000,300.0,4,2,3,0,13.6757837,-89.2894733
san salvador," casa en cuscatlan, cojutepeque.","1. 3 plantas. 2. 3 salas. 3. 3 terrazas. 4. 8 habitaciones. 5. amplio parqueo. 6. impuestos y documentos al día. 7. precio de oferta: ($283,000) negociable. 8. mayor ...",283000,700.0,8,3,1,1,13.6929403,-89.2181911
la paz," se vende casa, zacatecoluca, la paz.","se vende casa 432 v2, colonia 27 de septiembre, 225mts de construcción, terreno plano, 15x20mts, amplia cochera para cuatro vehiculos bajo techo, en avenida no inclinada, a un lado de ...",175000,225.0,3,4,2,0,13.495364,-88.9796776
san miguel, venta de casa en san miguel: ¡estrena tu hogar en nueva metrópolis!,"casa de 1 nivel a estrenar, nueva metrópolis san miguel. - área total 100.75 mtrs de tierra. construidos en un 90% -cochera 1 camioneta -sala -comedor/cocina -3 habitaciones ...",90000,102.67469879518072,3,1,2,0,13.4792922,-88.1779182
san miguel," casa 4 hab. en nueva metrópolis, san miguel","residencial nueva metrópolis, casa que ofrece doble uso residencial/ comercial en zona segura casa construida en 2008 de 2 niveles, en un área de 170.26 vrs. de terreno cochera 2 ...",125000,172.0,4,2,3,0,13.4792922,-88.1779182
san martín," vendo casa 4 hab. reparto san martín i, privado","preciosa casa recién remodelada en reparto san martin 1, pasaje privado. área: 128.77 vrs2 casa de dos plantas, de 6 mts de frente por 15 mts de fondo, cuenta con espacio para 2 ...",120000,150.0,4,2,2,0,13.7387443,-89.0657027
san salvador," casa en venta, col. flor blanca, cerca de fudem","área de terreno: 631.07 vrs y 320.27 mts2 de construcción en primer nivel: estacionamiento interno para 5-7 vehículos, amplios espacios de sala, comedor, cocina, vestibulo, jardín ...",325000,320.0,4,7,3,0,13.6929403,-89.2181911
la libertad," casa en res. los sueños, moderna y con diseño unico","se vende propiedad con diseño moderno, construida hace 1 año en una de las residenciales de mayor plusvalía y seguridad en el país. área de terreno: 850 vrs área de ...",1150000,650.0,6,5,5,1,13.6817661,-89.3606298
san salvador," vendo casa de montaña de 1 nivel, km 8 1/2 calle a huizucar, zona hogar vito guarato","son 750 vrs de terreno, construcción en un solo nivel con 4 habitaciones, 3 baños, 2 amplias salas, comedor independiente, cocina remodelada, y área de lavandería. adicionalmente ...",330000,524.0,6,10,3,1,13.6929403,-89.2181911
san salvador," casa en venta en portal el espino, san benito- habitación en primer nivel","casa en venta portal el espino 1770 varas 425 metros de construcción primer nivel cochera techada 2 vehiculos, sin techar dos mas. vestibulo sala comedor ...",1500000,425.0,3,2,3,1,13.6929403,-89.2181911
la libertad, vendo casa en miramar,vendo casa en miramar san josé villanueva. casa 2plantas remodelada 500v2. de 4habitaciones . 1 en primera planta 4 baños . sala familiar . 3 terrazas . jardín grande ...,325000,250.0,4,2,4,0,13.6817661,-89.3606298
santa tecla, venta! casa en santa tecla,alpes suizos ii av. inglaterra. la casa cuenta con: 5 habitaciones 2 baños área de cocina y lavado 1 espacio para estacionamiento 2 cuartos construidos (amplios) ...,150000,102.67469879518072,5,1,2,0,13.6757837,-89.2894733
apopa, venta de casa metropolis san gabriel,venta de casa metropolis san gabriel consta de un nivel remodelada sala comedor cocina 1 baño social area de lavado 2 terrazas jardin cochera techada dos vehiculos habitacion ...,183000,250.0,3,2,3,0,13.8028238,-89.1798446
colón," venta de casa de esquina res. las magnolias, lourdes colon","venta de casa de esquina res. las magnolias, lourdes colon consta de 3 habitaciones principal con baño y closet 1 baño social sala comedor cocina area de servicio ...",160000,180.0,3,2,3,0,13.707793,-89.3487791
san salvador, venta de casa metropolis san gabriel,"venta de casa metropolis san gabriel remodelada 3 habitaciones 3 baños sala comedor cocina area de lavado terraza jardin tragaluz parqueo dos vehiculos precio de venta $185,000",185000,160.0,4,2,3,0,13.6929403,-89.2181911
colón, venta de casa las arboledas lourdes colon,venta de casa las arboledas lourdes colon consta de 3 habitaciones 2 baños sala comedor cocina terraza jardin cisterna parqueo dos vehiculos precio de venta $125.000 poco neg.,125000,120.0,3,2,2,0,13.707793,-89.3487791
mejicanos," venta casa urbanización zacamil ii,mejicanos.",zona reparto universitario área 115vrs2 terreno 86 mts2 construcción primer nivel sala-comedor-cocina pequeña terraza dormitorio amplio con baño patio. segundo nivel 2 ...,110000,102.67469879518072,3,1,2,0,13.7344714,-89.2179286
san juan opico," se vende casa, en ciudad versalle, villa parís.","*casa en ciudad versalles, villa paris, completamente remodelada. *tres dormitorios con baño completo, uno con aire acondicionado. *un baño social, ( son cuatro baños en ...",148000,190.0,3,2,4,0,13.8758656,-89.3582599
colón, nuevo lourdes poniente!! vendo casa remodelada de 3 habitaciones como nueva,"casa recién remodelada, cercana a la entrada principal de nuevo lourdes poniente, cuenta con: piso cerámico nuevo, techo nuevo, sistema eléctrico renovado encielado nuevo, ...",59000,102.67469879518072,3,1,1,0,13.707793,-89.3487791
antiguo cuscatlán, casa en portones de madreselva (antiguo cuscatlán),"* terreno: 1,800 v2 * 3 habitaciones cada una con baño * parqueo 6-8 carros * escalera de granito * estudio con baño completo * área de servicio completa * bodega * garage ...",1100000,102.67469879518072,3,8,5,0,13.6640938,-89.25147179999999
la libertad," casa en serra (la florida, nuevo cuscatlán)","serra es un residencial privado nuevo, muy exclusivo, ubicado en la florida, nuevo cuscatlán. área de terreno: 362 v2 área de construcción: 175 m2 descripcion: - jardín doble ...",410000,175.0,3,3,4,0,13.6817661,-89.3606298
san salvador, apartamento en col. escalon (parte alta),* ubicación: primer nivel * área: 181 m2 * 2 jardines * 3 habitaciones * habitación principal con baño y walk-in closet * baño compartido para habitaciones jr. * baño social * ...,390000,181.0,3,2,3,0,13.6929403,-89.2181911
santa ana, venta de casa cerca de catedral,"ubicada a 50 metros de catedral (parte de atrás), para uso residencial o comercial. la casa es de dos plantas pero arriba solo posee un área de oficios y una amplia habitación con ...",285000,488.0,7,1,3,1,13.9778279,-89.56391190000001
delgado, casa en venta col los alpes ciudad delgado,inmueble de 1 nivel sala comedor cocina 2 habitaciones 1 baño amplio jardín ya con valúo del fondo social ,29500,160.0,2,1,1,0,13.7448611,-89.1563115
soyapango," se vende bonita propiedad en busca del río, soyapango.", se vende bonita casa en bosque del río. deseas iniciar nuevas experiencias y aventuras con tu familia y amigos esta es una excelente opción. la casa es de las primeras de ...,55000,102.67469879518072,1,3,1,0,13.710045,-89.13725269999999
nuevo cuscatlán, venta de casa condado santa elena nuevo cuscatlan,venta de casa condado santa elena nuevo cuscatlan area de terreno 500.79v2 292.60mt2 primer nivel cochera techada 3 vehiculos sala doble alto comedor concepto ...,460000,292.0,3,3,4,0,13.649671,-89.26810189999999
nuevo cuscatlán, venta apartamento con linea blanca condominio florida ski residencial la florida,"apartamento en venta con línea blanca florida sky, nuevo cuscatlán. residencial con diversidad de accesos a santa elena, nuevo cuscatlán, antiguo cuscatlán, santa tecla; justo a ...",310000,105.0,3,2,3,0,13.649671,-89.26810189999999
